j,m,xi,spin_up,spin_down,zeeman_energy_khz,rotation_energy_ghz
0,-0.5,False,0.0,1.0,19.15986530754563,0.0
0,0.5,True,1.0,0.0,-19.15986530754563,0.0
1,-1.5,False,0.0,1.0,18.16789328725496,21.9842884
1,-0.5,False,0.02782437355822807,-0.9996128271666447,19.189192118895953,21.9842884
1,0.5,False,0.02677207966237793,-0.9996415636369624,20.18005421321691,21.9842884
1,-0.5,True,0.9996128271666447,0.02782437355822807,-18.691164139186625,21.9842884
1,0.5,True,0.9996415636369624,0.02677207966237793,-19.18808219292624,21.9842884
1,1.5,True,1.0,0.0,-19.65789328725496,21.9842884
2,-2.5,False,0.0,1.0,17.17592126696429,65.9528652
2,-1.5,False,0.04090799738477494,-0.9991629175214457,18.22889726872228,65.9528652
2,-0.5,False,0.04808179860328502,-0.9988434014614469,19.247709933519165,65.9528652
2,0.5,False,0.04627130949449801,-0.9989289093412325,20.2363669847662,65.9528652
2,1.5,False,0.0364452853917037,-0.9993356499058348,21.19814892386286,65.9528652
2,-1.5,True,0.9991629175214457,0.04090799738477494,-18.224813329594287,65.9528652
2,-0.5,True,0.9988434014614469,0.04808179860328502,-18.749681953809837,65.9528652
2,0.5,True,0.9989289093412325,0.04627130949449801,-19.244394964475532,65.9528652
2,1.5,True,0.9993356499058348,0.0364452853917037,-19.712232862990852,65.9528652
2,2.5,True,1.0,0.0,-20.155921266964288,65.9528652
3,-3.5,False,0.0,1.0,16.18394924667362,131.9057304
3,-2.5,False,0.052162018323652415,-0.9986386352652309,17.271239925415227,131.9057304
3,-1.5,False,0.06443951437827683,-0.9979216146505154,18.32002231938571,131.9057304
3,-0.5,False,0.06776388619113864,-0.997701386051094,19.335150255736608,131.9057304
3,0.5,False,0.06522880859202225,-0.9978703335251857,20.320536220003145,131.9057304
3,1.5,False,0.05745387048561947,-0.998348162098885,21.27938869612212,131.9057304
3,2.5,False,0.04302966227728105,-0.9990737951544436,22.21437769842513,131.9057304
3,-2.5,True,0.9986386352652309,0.052162018323652415,-17.761100026868572,131.9057304
3,-1.5,True,0.9979216146505154,0.06443951437827683,-18.315938380257716,131.9057304
3,-0.5,True,0.997701386051094,0.06776388619113864,-18.83712227602728,131.9057304
3,0.5,True,0.9978703335251857,0.06522880859202225,-19.328564199712478,131.9057304
3,1.5,True,0.998348162098885,0.05745387048561947,-19.79347263525011,131.9057304
3,2.5,True,0.9990737951544436,0.04302966227728105,-20.234517596971784,131.9057304
3,3.5,True,1.0,0.0,-20.65394924667362,131.9057304
4,-4.5,False,0.0,1.0,15.19197722638295,219.842884
4,-3.5,False,0.06280607942988446,-0.9980257493605298,16.316554644866343,219.842884
4,-2.5,False,0.07924999617040354,-0.9968547728265091,17.397530396532233,219.842884
4,-1.5,False,0.08602871173872781,-0.9962926581866268,18.440821866738716,219.842884
4,-0.5,False,0.08708544017466956,-0.996200846270261,19.451117977694487,219.842884
4,0.5,False,0.08385533569149933,-0.9964779388807692,20.43220909836276,219.842884
4,1.5,False,0.07677984979961673,-0.9970480703881575,21.387211092402985,219.842884
